host	path	verdict	evidence	shard	source
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-withdraw	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 018be73dcbb, whose plugin manifest is byte-identical to the one on disk. 211 of the 283 file(s) it changed hold bytes main does not have. sha256(benchmark-data/BENCHMARK_IC_CAMPAIGN_STATUS.md) = fd799fc3bae89fa95b8950b902564f710ec0aa48c5fda3d33dc1fce09ddbeed6 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 53 lines — Benchmark IC campaign — open-PDK IC×PDK matrix status [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 018be73dcbb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1161	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f9c13443454, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py) = b793b04e154867455e8ba092ef86eef46b3406405b2c664bcef6b1336326d38c here, 20b51c5fc74702b330129addf266dfe6e6e008fb7143fcf0ca0db6bb736ffaf8 on main (+4/-4 lines vs main); that file is python, 354 lines — v1.9.16 — the landing gate stamped a tree that never existed. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f9c13443454; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1253	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 6 of the 7 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1265	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/eda_report_audit.py) = 96cd2c175069cd8e8b3eb442483af3a977f07ef970b9250f2a7d11bd2ed9f495 here, 59f06a281b1c841af6f33f45a521ffb8750c0d13ecf04cce6c0145b8d7bc71fd on main (+13/-312 lines vs main); that file is python, 2507 lines — eda_report_audit.py -- Multi-mode EDA report checker for backend skills. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1272c	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_discloses_denominator_check.py) = 221de674a19d564d00e7bf359bdf7f30d9d887b8fd11111cfaa829b11bfc2aa3 here, 17fa7046f9b124ec622eb49a3aee478b87ac288f8d320cc8afa3c90ef76f088c on main (+31/-37 lines vs main); that file is python, 1266 lines — gate_discloses_denominator_check.py — a PASS must say how much it looked at. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1359	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tool_gate_opens_when_the_tool_is_present.py) = 308d4711f940659a1fed78489cbeb7c24eaeb26ea72833bdd2791dd35049ce44 here, 2ca00eb1f20683f65f33d27458741437d23ed637a5cda91d4f46e920cb31a7b9 on main (+50/-699 lines vs main); that file is python, 97 lines — PAIRED GUARD for the `_HAVE_TOOLS` skips added to the synth test modules. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1487	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 764fea6df45, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py) = 07ec668816453d4bd0d819e0ab2ab4fca589f6834da30a39521e0c280ab176ae here, 05a53b4b86333ce09a1290873dbffe086f5fb546e2e52082a4f0489be9c1e372 on main (+7/-16 lines vs main); that file is python, 542 lines — Tests for the maintenance tools + end-to-end integration. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 764fea6df45; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1511h	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v0_2_46_transcripts_ladder_canonical.py) = d2e50f5ab243937cfca19b0874c994e0fe10e9d4eb0527905160d90105207d55 here, a465b3b4805aae65c95fe152fbb690b74af7868e6e9ac361dd4fee6df04ff6a4 on main (+38/-19 lines vs main); that file is python, 254 lines — v0.2.46 regressions for the three ORGANIC-20260605 orchestration/scorer fixes. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1514	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md) = d4aaa1f163c865f84c57c0eecefb97c2833d5e9c7200f9a5cf54814db20d0f50 here, 4ae6e4d9395ba9e218a1e6b2594f45d81d07d193ec7cdd25f471f1da2d97bf1a on main (+8/-176 lines vs main); that file is markdown, 2228 lines — <!-- AUTO-GENERATED by tools/gen_programs_index.py — DO NOT EDIT BY HAND --> [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1515	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 14 of the 25 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 3843c3f6e33694effe2a361e80d48f5c6e027175c837e7163d9585c4d86bdf37 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+68/-757 lines vs main); that file is shell, 985 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1516	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/landing_merge_verdict.py) = 2e55fc09e1dd75872416f8d4456c8df19be89b0f70dbaf4fbb1bb68ae4170c2f here, 544aea56b0473ff81614736b6f3152c2a28a33a3a45dff71665c38cc753b4ae4 on main (+31/-1074 lines vs main); that file is python, 861 lines — landing_merge_verdict.py — the REFUSAL DECISION for the merge path, in one [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1516b	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1431_gate_identity_is_not_a_tree_measurement.py) = e7f143902bc3f74cbd0687fcd223a91101a68e21e016469261fa02c6f3ec9d1d here, ea4f12ab6f3d8de491c8ae91ae852c526244106b30f0266d2a289f88f3f3ed87 on main (+5/-18 lines vs main); that file is python, 296 lines — A landing gate refused the shape this repo asks for: a fix that arrives with a test. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9	verdicts_extras_joined.tsv
