host	repo	path	branch	head	state	nfiles	nnovel	nadd	ndel	code_add	trk_dirty	untracked	issue	cdate	verdict	rule	subject	topdirs	novelfiles	wtdir	why
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/base	(detached)	46db01866	LANDED_FILE	0	0	0	0	0	0	0		2026-08-20	LANDED	L0	eda-image: ask which image is current instead of remembering a version [v1.11.7]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/base116	(detached)	3c632c9e6	LANDED_FILE	0	0	0	0	0	0	0		2026-08-21	LANDED	L0	landing(PREPARE): authorise the lane-parallel window into the protected runtime [v1.11.16]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/base118	(detached)	867de4289	LANDED_FILE	0	0	0	0	0	0	0		2026-08-21	LANDED	L0	flow(ACTIVATE): retire step 37.5self — the general precheck is 37.5ic's SECOND ARM, not a third route [v1.11.18]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/basefinal	(detached)	93768d705	LANDED_FILE	0	0	0	0	0	0	0		2026-08-21	LANDED	L0	fix(test): the derived closure absorbed PYTHONPATH, and named the checkout [v1.11.11]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/ctl	(detached)	0c07ae2b7	UNLANDED	18	18	3685	170	3673	0	0		2026-08-21	RECOVER	R2	landing: the branch adds two files under programs/, so the inventory and the six prose counts bound to it moved	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/test_landing_runtime_preflight_gate.py,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py		3673 authored lines absent from main (+12 regenerable)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/dev	agent/jlandpar-lane-parallel	22e3e84e0	UNLANDED	17	17	3859	139	3854	0	0		2026-08-21	RECOVER	R2	landing(differential): the fixture let the host's checkout filters decide the verdict, so eleven cases refused about ~/.gitconfig	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/protected_landing_transition.json,tools/ci/test_landing_runtime_preflight_gate.py,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py		3854 authored lines absent from main (+5 regenerable)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/prep	agent/jlandpar-landpar-prepare	706fa2074	UNLANDED	1	1	1	1	0	0	0		2026-08-21	RECOVER	R2	landing(PREPARE): authorise the lane-parallel window into the protected runtime	tools/ci	tools/ci/protected_landing_transition.json		0 authored lines absent from main (+1 regenerable)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/wt	(detached)	a9cc3e19e	UNLANDED	9	9	3414	84	3414	0	0		2026-08-20	RECOVER	R2	landing: supply what the two refusals ask for, and make a killed STAGE nameable	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/plugins/vibe-ic/programs/landing_merge_verdict.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/_protected_transition_fixture.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_landing_gate_direct_push_tier.py		3414 lines in 9 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/wtgates	(detached)	22e3e84e0	UNLANDED	17	17	3859	139	3854	0	0		2026-08-21	ABANDON	A4	landing(differential): the fixture let the host's checkout filters decide the verdict, so eleven cases refused about ~/.gitconfig	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/protected_landing_transition.json,tools/ci/test_landing_runtime_preflight_gate.py,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py		identical HEAD to 114:/home/reyerchu/_jlandpar/dev (kept there)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jlandpar/wttests	(detached)	22e3e84e0	UNLANDED	17	17	3859	139	3854	0	0		2026-08-21	ABANDON	A4	landing(differential): the fixture let the host's checkout filters decide the verdict, so eleven cases refused about ~/.gitconfig	tools/ci,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py	tools/ci/protected_landing_transition.json,tools/ci/test_landing_runtime_preflight_gate.py,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land-differential.sh,tools/gatekeeper-land.sh,tools/git-hooks/pre-push,tools/test_gatekeeper_land_differential.py,tools/test_gatekeeper_land_lanes.py,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py		identical HEAD to 114:/home/reyerchu/_jlandpar/dev (kept there)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jn_mg	jnorec/unsel-finish	5935ae020	LANDED_PATCH	4	0	23	152	23	0	0		2026-08-20	LANDED	L1	Merge branch 'mg/hy' into HEAD	tools/ci,vibe-ic-marketplace/plugins			content already in main (landed_patch); 23 stale authored lines remain
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jnorec_scratch	(detached)	75f8334c3	UNLANDED	4	2	22	341	22	0	0		2026-08-20	LANDED	L3	test(ci): two files landed with 600 s and 120 s inner bounds above the 60 s ceiling, and the smoke-floor gate that says so refused every landing	tools/ci,vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/pytest_per_file_junit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_pytest_per_file_junit.py		this tip landed in main under the same prose; tree is 341 lines behind
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_area/base	(detached)	867de4289	LANDED_FILE	0	0	0	0	0	0	0		2026-08-21	LANDED	L0	flow(ACTIVATE): retire step 37.5self — the general precheck is 37.5ic's SECOND ARM, not a third route [v1.11.18]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_area/mut	(detached)	a97b1a770	UNLANDED	7	7	2548	0	2548	0	0		2026-08-21	RECOVER	R2	ppa(area): a lower utilisation is not a smaller chip, and my verdict was counting it as one	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/area.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/__init__.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/yosys.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_area_threshold_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_predict_aggregate.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_area_backend_yosys.py		2548 lines in 7 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_area/wt	agent/jppa-area	b1ae19e48	UNLANDED	7	7	2555	0	2555	0	0		2026-08-21	RECOVER	R2	ppa(area): say the extent/ratio line in the module docstring, where a reader looks for the rule	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/area.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/__init__.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/yosys.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_area_threshold_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_predict_aggregate.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_area_backend_yosys.py		2555 lines in 7 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_openroad/base	(detached)	867de4289	LANDED_FILE	0	0	0	0	0	0	0		2026-08-21	LANDED	L0	flow(ACTIVATE): retire step 37.5self — the general precheck is 37.5ic's SECOND ARM, not a third route [v1.11.18]				holds 0 lines main lacks (it is 0 lines BEHIND main)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_openroad/mut	(detached)	2b2e81b1e	UNLANDED	4	4	2075	0	2075	0	0		2026-08-21	RECOVER	R2	ppa(openroad backend): the log reprints every figure and the metrics JSON repeats every key, so a first-match reader describes a design that never shipped	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/__init__.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/openroad.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_backend_openroad.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_backend_openroad_dialects.py		2075 lines in 4 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jppa_openroad/wt	agent/jppa-openroad	2b2e81b1e	UNLANDED	4	4	2075	0	2075	0	1		2026-08-21	ABANDON	A4	ppa(openroad backend): the log reprints every figure and the metrics JSON repeats every key, so a first-match reader describes a design that never shipped	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/__init__.py,vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/openroad.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_backend_openroad.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ppa_backend_openroad_dialects.py		identical HEAD to 114:/home/reyerchu/_jppa_openroad/mut (kept there)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jprog/wt	fix/program-count-generator-and-gate	8ab8b9144	UNLANDED	13	13	955	687	931	0	0		2026-08-19	RECOVER	R2	fixup: inject the inventory-writer stand-in in the second prepare-landing suite, and de-pin the skills coverage sentence	CONTRIBUTING.md,tools/ci,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	CONTRIBUTING.md,tools/ci/pre_commit_check.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/PROGRAM_INVENTORY.json,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/gatekeeper_prepare_landing.py,vibe-ic-marketplace/plugins/vibe-ic/programs/gen_program_inventory.py,vibe-ic-marketplace/plugins/vibe-ic/programs/stated_count_drift_check.py		931 authored lines absent from main (+24 regenerable)
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jw2_extract_err/runtree	(detached)	4c7c374aa	UNLANDED	4	4	1273	980	1273	0	0		2026-08-19	RECOVER	R2	wip3: box coordinate validation + test	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/magic_extract_feedback_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_magic_extract_feedback_check.py		1273 lines in 4 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jw2_extract_err/wt	fix/w23-magic-illegal-overlap-gate	6789b458b	UNLANDED	4	4	1277	980	1277	0	0		2026-08-19	RECOVER	R2	wip4: state what was corroborated and what was not determined	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/magic_extract_feedback_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_magic_extract_feedback_check.py		1277 lines in 4 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jw2_place/wt	fix/w22-placement-legality-placer-verdict	9ab29f1bf	UNLANDED	6	6	820	1547	820	0	0		2026-08-19	RECOVER	R2	fix(phase3): check_placement raised DPL-33 and four call sites caught it, so an illegal placement exited 0	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py,vibe-ic-marketplace/plugins/vibe-ic/programs/placement_legality_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_eco_repair_multicorner_ss_setup.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_placement_legality_consumes_check_placement_count.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v0_3_34_eco_repair_tcl_561.py		820 lines in 6 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jw7	(detached)	2562213f3	UNLANDED	15	4	45	97	31	0	0		2026-08-19	LANDED	L3	feat(w7): per-package INVARIANTS.json, enforced by the existing test gate	tools/ci,tools/phase1_engine,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json		this tip landed in main under the same prose; tree is 97 lines behind
114	/home/reyerchu/vibe-ic	/home/reyerchu/_jw7_probe	(detached)	2562213f3	UNLANDED	15	4	45	97	31	0	0		2026-08-19	LANDED	L3	feat(w7): per-package INVARIANTS.json, enforced by the existing test gate	tools/ci,tools/phase1_engine,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json		this tip landed in main under the same prose; tree is 97 lines behind
114	/home/reyerchu/vibe-ic	/home/reyerchu/_mainred	(detached)	1905b63a9	UNLANDED	6	5	343	276	343	0	0		2026-08-19	RECOVER	R2	fix(hygiene): two gates red on clean main, one missing pytest plugin between them	tools/ci,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/plugins	tools/ci/liar_census_bounded.sh,tools/ci/repo_hygiene_gates.sh,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/plugins/vibe-ic/programs/prose_polarity_consulted_check.py		343 lines in 5 file(s) absent from main
114	/home/reyerchu/vibe-ic	/home/reyerchu/_p34	p34-investigate	74815fd06	UNLANDED	31	28	2420	4907	2417	0	0	1734	2026-08-18	ABANDON	A6	v1.10.67 — a pytest marker can no longer license a bound the driver never honours (#1734)	.claude-plugin/marketplace.json,README.md,tools/ci,tools/gatekeeper-land.sh,tools/test_d9_flow_gate_reality.py,vibe-ic-marketplace/.claude-plugin	README.md,tools/ci/audit_63x9.sh,tools/ci/print_junit_reds.py,tools/ci/repo_hygiene_gates.sh,tools/ci/targeted_regression_verdict.py,tools/ci/test_landing_excludes_the_63x9_audit.py,tools/gatekeeper-land.sh,tools/test_d9_flow_gate_reality.py,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py		issue #1734 landed; this tree is 4907 lines behind main and holds 2417 authored - a superseded attempt
114	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_B2	_pg_B2	63d07e1ef	UNLANDED	212	98	11999	26039	2923	0	0		2026-08-13	ABANDON	A3	[v1.10.37] candidate batch B2	benchmark-data/evidence_citation_baseline.json,benchmark-data/ic,.claude-plugin/marketplace.json,docs/INSTALL.md,NOTICE,README.md	README.md,benchmark-data/evidence_citation_baseline.json,benchmark-data/ic/INDEX.md,benchmark-data/ic/retention.json,benchmark-data/ic/spm/v1.10.18_sky130A/SOURCE_MANIFEST.md,benchmark-data/ic/spm/v1.9.96_gf180mcuD/reports/write_ledger.json,docs/INSTALL.md,tools/ci/_gate_dispatch.sh,tools/ci/gatekeeper_status_poller.py,tools/ci/repo_hygiene_gates.sh,tools/ci/test_gatekeeper_status_poller.py,tools/gatekeeper-land.sh		spent landing staging tree for v1.10.37; main is v1.11.18
114	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_N1	_pg_N1	4054c4f33	UNLANDED	49	29	9999	7275	1320	0	0		2026-08-13	ABANDON	A3	[v1.10.37] candidate batch N1	benchmark-data/ic,.claude-plugin/marketplace.json,docs/INSTALL.md,README.md,tools/ci,tools/d9_content_census.py	README.md,benchmark-data/ic/spm/v1.9.96_gf180mcuD/reports/write_ledger.json,docs/INSTALL.md,tools/ci/repo_hygiene_gates.sh,tools/vibeic-eda/EDA_FORK_SYNC_LOG.md,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md,vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py		spent landing staging tree for v1.10.37; main is v1.11.18
114	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_P1	_pg_P1	41a81099c	UNLANDED	55	45	12535	13158	3786	0	0		2026-08-13	ABANDON	A3	[v1.10.36] candidate batch P1	benchmark-data/ic,.claude-plugin/marketplace.json,README.md,tools/ci,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins	README.md,benchmark-data/ic/spm/SOURCE_MANIFEST.md,benchmark-data/ic/spm/v1.9.96_gf180mcuD/reports/write_ledger.json,tools/ci/_gate_dispatch.sh,tools/ci/_published_cell_corpus.sh,tools/ci/repo_hygiene_gates.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md		spent landing staging tree for v1.10.36; main is v1.11.18
114	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_R2	_pg_R2	c86247aac	UNLANDED	23	11	382	1467	291	0	0		2026-08-14	ABANDON	A3	[v1.10.40] candidate batch R2	benchmark-data/ic,.claude-plugin/marketplace.json,NOTICE,README.md,tools/ci,tools/vibeic-eda	README.md,benchmark-data/ic/spm/SOURCE_MANIFEST.md,tools/vibeic-eda/EDA_FORK_SYNC_LOG.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_signoff_required_outputs_completeness.py		spent landing staging tree for v1.10.40; main is v1.11.18
114	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_W2	_pg_W2	1deba64d2	UNLANDED	117	37	2196	13009	2097	0	0	1466	2026-08-14	LANDED	L3	gate: the unwired ratchet had one slot of slack, and it would have absorbed a real regression (#1466)	benchmark-data/ic,NOTICE,tools/ci,tools/phase1_engine,tools/resolve_generated_conflicts.sh,vibe-ic-marketplace/plugins	benchmark-data/ic/spm/SOURCE_MANIFEST.md,tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/_atomic_artefact_residual.json,vibe-ic-marketplace/plugins/vibe-ic/programs/atomic_artifact_write_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_targeted_test_select.py		this tip landed in main under the same prose; tree is 13009 lines behind
